ticker,cnpj,company_name,sector,industry,market_cap,revenue,operating_income,net_income,equity,total_cash,total_debt,roe,operating_margin,profit_margin,debt_to_equity,revenue_growth,earnings_growth,earnings_yield,book_to_price,sales_yield,ev_to_ebit,raw_pe,raw_pb,raw_ev_ebitda,enterprise_value,ebitda,fcf,beta,trailing_eps,book_value_per_share,fundamental_source,price,avg_daily_volume_brl,pe,pb,ev_ebitda,fcf_yield,fcf_margin,debt_to_ebitda,ret_3m,ret_6m,ret_12m,price_to_ma50,price_to_ma200,volatility,max_drawdown,history_days,last_price_date,model_group,__quality_roe,__quality_operating_margin,__quality_profit_margin,__quality_debt_to_equity,quality_score,quality_coverage,__growth_revenue_growth,__growth_earnings_growth,growth_score,growth_coverage,__valuation_earnings_yield,__valuation_book_to_price,__valuation_sales_yield,__valuation_ev_to_ebit,valuation_score,valuation_coverage,__momentum_ret_3m,__momentum_ret_6m,__momentum_ret_12m,__momentum_price_to_ma50,__momentum_price_to_ma200,momentum_score,momentum_coverage,__risk_volatility,__risk_max_drawdown,risk_score,risk_coverage,__weighted_quality,__weighted_growth,__weighted_valuation,__weighted_momentum,__weighted_risk,score,data_coverage,has_quality,has_valuation,has_momentum,n_components,data_quality,signal,entry_watch_low,entry_watch_high,max_position_pct,in_portfolio,action
SLCE3,,SLC Agrícola S.A.,Consumer Defensive,Farm Products,6561235968.0,8489606144.0,2066886016.0,323972992.0,5309538544.152,921862016.0,10551333888.0,0.052529998,0.28464,0.03816,1.9872412263814123,-0.027,-0.504,0.0491679238495062,0.8092283756577308,1.2939034940070608,8.153448446380121,20.338463,1.2357451,8.153,16852248576.0,2066886016.0,-1108081536.0,0.09,0.65,10.698,Yahoo Finance,13.220000267028809,39531634.598493576,20.33846194927509,1.2357450240258747,8.153448446380121,-0.16888304907859703,-0.1305221369760637,4.658927390024008,-0.2397929424368963,-0.1627612223580156,,0.9642596799309575,0.864121198974758,0.2225583152642877,-0.3467908858746023,251,2026-08-07 00:00:00+00:00,general,46.666666666666664,86.66666666666667,60.0,40.0,58.333333333333336,1.0,13.333333333333334,23.076923076923077,18.205128205128204,1.0,33.33333333333333,33.33333333333333,20.0,13.333333333333329,24.999999999999996,1.0,26.666666666666668,66.66666666666666,,40.0,60.0,48.33333333333333,0.8,93.33333333333333,66.66666666666666,80.0,1.0,14.583333333333334,3.641025641025641,5.0,9.666666666666666,12.0,44.89102564102564,0.96,True,True,True,5,OK,NAO_PRIORIZAR,12.922729153205772,13.220000267028809,5.0,False,AGUARDAR
TIMS3,,TIM S.A.,Communication Services,Telecom Services,44811419648.0,27402760192.0,11373073408.0,4325640192.0,24419356255.806004,4529852928.0,16497486848.0,0.17254,0.24656999,0.15785,0.6755905714786203,0.055,0.025,0.0959488201317511,0.544935994270325,0.6115128779059564,4.992410491966114,10.422223,1.8350779,4.992,56779051008.0,11373073408.0,4423418880.0,0.114,1.8,10.223,Yahoo Finance,18.760000228881836,127154124.6846803,10.422222349378798,1.8350777882110765,4.992410491966114,0.09871186663458952,0.16142238405937584,1.0522779103475914,-0.17454264595372737,-0.232822908570949,,0.8676611026034815,0.7946327194357056,0.2812200550519789,-0.3313052797439201,251,2026-08-07 00:00:00+00:00,general,83.33333333333334,66.66666666666666,83.33333333333334,33.33333333333334,66.66666666666667,1.0,16.666666666666664,40.0,28.333333333333332,1.0,83.33333333333334,33.33333333333333,50.0,50.0,54.16666666666667,1.0,33.33333333333333,16.666666666666664,,16.666666666666664,16.666666666666664,20.83333333333333,0.8,66.66666666666667,33.33333333333333,50.0,1.0,16.666666666666668,5.666666666666667,10.833333333333336,4.166666666666666,7.5,44.833333333333336,0.96,True,True,True,5,OK,NAO_PRIORIZAR,18.226964218641697,18.760000228881836,5.0,False,AGUARDAR
RECV3,,Petroreconcavo S.A.,Energy,Oil & Gas E&P,2997482496.0,2981313024.0,1324241024.0,534620000.0,4331260072.74,1657314944.0,3219229952.0,0.12347,0.21929,0.17932,0.7432548260634652,-0.205,-0.456,0.1788856380001895,1.4449658041617617,0.994605649233456,3.407548672952153,5.5901637,0.6920579,3.408,4512415744.0,1324241024.0,-327643744.0,-0.22,1.83,14.782,Yahoo Finance,10.229999542236328,22895097.02550888,5.590163684282146,0.6920578772991698,3.407548672952153,-0.10930630768894405,-0.10989914221097234,1.17947939966554,-0.13654201196082438,-0.02801124966088464,,0.9914135189061714,0.9273906715110656,0.30795487039183717,-0.3191885892066255,251,2026-08-07 00:00:00+00:00,general,42.857142857142854,28.57142857142857,57.14285714285714,85.71428571428572,53.57142857142857,1.0,14.285714285714285,14.285714285714285,14.285714285714285,1.0,71.42857142857143,85.71428571428571,57.14285714285714,71.42857142857143,71.42857142857143,1.0,28.57142857142857,28.57142857142857,,42.857142857142854,28.57142857142857,32.14285714285714,0.8,57.142857142857146,42.857142857142854,50.0,1.0,13.392857142857142,2.857142857142857,14.285714285714286,6.428571428571428,7.5,44.464285714285715,0.96,True,True,True,5,OK,NAO_PRIORIZAR,9.91169699612166,10.229999542236328,5.0,False,AGUARDAR
ENGI11,,Energisa S.A.,Utilities,Utilities - Regulated Electric,14358547456.0,36704055296.0,8361970176.0,1516834944.0,22952977376.427,9454823424.0,42835017728.0,0.09408,0.18378,0.04133,1.8662074651801868,0.079,,0.0294368587621871,1.07105366821797,2.5562512787923053,6.552258199300232,33.971016,0.93366003,6.552,54789787648.0,8361970176.0,-5671605248.0,,1.38,50.211,Yahoo Finance,46.880001068115234,113962626.06319427,33.97101526675017,0.9336599762624771,6.552258199300232,-0.39499853765709486,-0.15452257801655203,3.9919054482884584,-0.09498066103107738,-0.06389777647642036,,0.9696689117293867,0.9407837671482454,0.26513947622608186,-0.2185727010430687,251,2026-08-07 00:00:00+00:00,general,21.052631578947366,26.31578947368421,15.789473684210526,10.526315789473685,18.421052631578945,1.0,63.1578947368421,,63.1578947368421,0.5,31.57894736842105,68.42105263157895,94.73684210526315,57.89473684210527,63.1578947368421,1.0,47.368421052631575,31.57894736842105,,42.10526315789473,36.84210526315789,39.473684210526315,0.8,42.10526315789473,42.10526315789473,42.10526315789473,1.0,4.605263157894736,12.631578947368421,12.631578947368421,7.894736842105264,6.31578947368421,44.078947368421055,0.86,True,True,True,5,OK,NAO_PRIORIZAR,45.624146272740134,46.880001068115234,5.0,False,AGUARDAR
CEAB3,,C&A Modas S.A.,Consumer Cyclical,Specialty Retail,2754120448.0,8014325760.0,1003480000.0,562297024.0,3802966347.148,781976000.0,2725574912.0,0.15493,0.15468,0.07016,0.7166970893770911,0.012,-0.095,0.2026143737878595,1.380827731660433,2.909940182834008,4.681428947263523,4.935484,0.7242033,4.681,4697720320.0,1003480000.0,218054880.0,0.821,1.86,12.676,Yahoo Finance,9.180000305175781,65558727.3794047,4.9354840350407425,0.7242032427560572,4.681428947263523,0.07917405361059938,0.027208137843401065,1.9368586439191613,-0.18689102425213222,-0.2638331909704863,,0.8928224354536909,0.7474511039509084,0.5120675543311847,-0.49217160466226506,251,2026-08-07 00:00:00+00:00,general,54.54545454545454,72.72727272727273,40.909090909090914,63.63636363636363,57.95454545454545,1.0,40.909090909090914,42.10526315789473,41.50717703349282,1.0,72.72727272727273,77.27272727272727,63.63636363636363,90.9090909090909,76.13636363636363,1.0,13.636363636363635,22.727272727272727,,9.090909090909092,9.090909090909092,13.636363636363637,0.8,13.63636363636364,27.27272727272727,20.454545454545453,1.0,14.488636363636363,8.301435406698564,15.227272727272727,2.7272727272727275,3.068181818181818,43.8127990430622,0.96,True,True,True,5,OK,NAO_PRIORIZAR,8.705050869636379,9.180000305175781,5.0,False,AGUARDAR
USIM3,,Usinas Siderúrgicas de Minas Gerais S.A.,Basic Materials,Steel,7693391872.0,24781692928.0,2052312960.0,-2320418048.0,11724414523.152,6822557184.0,6463138816.0,-0.08073,0.08245,-0.09363,0.5512547175159451,-0.075,3.017,-0.3016118360544107,2.669440036902339,3.2211660786697545,4.983601845987466,,0.3746104,4.984,10227910656.0,2052312960.0,1414088832.0,1.321,-1.91,16.684,Yahoo Finance,6.25,3651375.0,,0.3746104051786142,4.983601845987466,0.18380564197523305,0.0570618333504677,-0.17512844044993994,-0.2848970064446126,-0.04141104014054697,,0.7756267089490527,0.9027747695358612,0.46721203685255813,-0.4250229930265964,251,2026-08-07 00:00:00+00:00,general,13.157894736842104,39.473684210526315,13.157894736842104,78.94736842105263,36.18421052631579,1.0,18.421052631578945,90.0,54.21052631578947,1.0,15.789473684210526,100.0,78.94736842105263,84.21052631578948,69.73684210526315,1.0,21.052631578947366,73.68421052631578,,5.263157894736842,36.84210526315789,34.210526315789465,0.8,10.526315789473685,21.052631578947366,15.789473684210526,1.0,9.046052631578947,10.842105263157896,13.94736842105263,6.842105263157894,2.3684210526315788,43.046052631578945,0.96,True,True,True,5,OK,NAO_PRIORIZAR,5.954966411450281,6.25,5.0,False,AGUARDAR
BRAV3,,Brava Energia S.A.,Energy,Oil & Gas E&P,8487202816.0,12338900992.0,4716587008.0,54457000.0,12313179461.612,4614486016.0,18985000960.0,0.0044400003,0.31874,0.00441,1.5418439257860497,0.145,-0.173,0.0268199242964724,1.4507936494119429,1.4538242174133995,4.8462406552089625,37.285713,0.6892779,4.846,22857715712.0,4716587008.0,1393503872.0,-0.223,0.49,26.506,Yahoo Finance,18.270000457763672,135767936.0517311,37.28571521992586,0.6892779166137355,4.8462406552089625,0.1641888266618277,0.11293581761483348,3.046803741694062,0.039840681565046276,0.01835859010042462,,0.9258790316158383,1.0225806533874682,0.37058747943335024,-0.33382932253782627,251,2026-08-07 00:00:00+00:00,general,28.57142857142857,57.14285714285714,28.57142857142857,28.57142857142857,35.71428571428571,1.0,71.42857142857143,28.57142857142857,50.0,1.0,28.57142857142857,100.0,71.42857142857143,28.57142857142857,57.14285714285714,1.0,85.71428571428571,42.857142857142854,,14.285714285714285,42.857142857142854,46.42857142857142,0.8,14.285714285714292,28.57142857142857,21.42857142857143,1.0,8.928571428571427,10.0,11.428571428571429,9.285714285714285,3.2142857142857144,42.857142857142854,0.96,True,True,True,5,OK,NAO_PRIORIZAR,17.585920728042222,18.270000457763672,5.0,False,AGUARDAR
TTEN3,,Três Tentos Agroindustrial S/A,Basic Materials,Agricultural Inputs,5705020928.0,17131534336.0,625953024.0,712452992.0,4778705828.403,2590448896.0,4781215744.0,0.15687001,0.02456,0.041589998,1.0005252291492983,0.202,-0.537,0.1228070196983687,0.8376315699318075,3.0028872027303457,12.615486544881682,8.142857,1.1938423,12.615,7896701952.0,625953024.0,-1706673792.0,0.127,1.4,9.549,Yahoo Finance,11.399999618530273,16417443.450635275,8.142856870378766,1.19384224720183,12.615486544881682,-0.2991529415122244,-0.09962177108757948,3.4998901898427444,-0.32142856331909553,-0.294117654006005,,0.7937281304911298,0.7332877181901855,0.35900295290442913,-0.3573844551514488,251,2026-08-07 00:00:00+00:00,general,84.21052631578947,21.052631578947366,63.1578947368421,63.15789473684211,57.89473684210526,1.0,84.21052631578947,6.666666666666667,45.43859649122807,1.0,89.47368421052632,36.84210526315789,73.68421052631578,5.26315789473685,51.31578947368421,1.0,10.526315789473683,26.31578947368421,,10.526315789473683,21.052631578947366,17.105263157894736,0.8,42.10526315789473,31.57894736842105,36.84210526315789,1.0,14.473684210526315,9.087719298245615,10.263157894736842,3.4210526315789473,5.526315789473683,42.771929824561404,0.96,True,True,True,5,OK,NAO_PRIORIZAR,10.98649508162608,11.399999618530273,5.0,False,AGUARDAR
YDUQ3,,Yduqs Participações S.A.,Consumer Defensive,Education & Training Services,2025412224.0,5543405056.0,1371264000.0,118591000.0,2913183967.73,1081208064.0,5369524224.0,0.03812,0.22747,0.021389998,1.8431806173174912,0.015,-0.467,0.0552763791318402,1.4383166402304068,2.7369268291727264,4.663834220106413,18.09091,0.6952572,4.664,6395347968.0,1371264000.0,684601344.0,0.098,0.44,11.449,Yahoo Finance,7.960000038146973,28120849.33476448,18.090909177606758,0.6952572310373808,4.663834220106413,0.33800593078675917,0.12349834390308713,3.1272724726967236,-0.2546816656653682,-0.40463723961998255,,0.9293202982715255,0.7149227398187089,0.4543504159588036,-0.4884823798334843,251,2026-08-07 00:00:00+00:00,general,33.33333333333333,66.66666666666666,46.666666666666664,46.666666666666664,48.33333333333333,1.0,60.0,30.76923076923077,45.38461538461539,1.0,40.0,66.66666666666666,60.0,73.33333333333333,60.0,1.0,20.0,26.666666666666668,,13.333333333333334,20.0,20.0,0.8,40.0,33.33333333333333,36.666666666666664,1.0,12.083333333333332,9.076923076923078,12.0,4.0,5.499999999999999,42.66025641025641,0.96,True,True,True,5,OK,NAO_PRIORIZAR,7.594589202796197,7.960000038146973,5.0,False,AGUARDAR
POSI3,,Positivo Tecnologia S.A.,Technology,Computer Hardware,488801696.0,3380873984.0,266612000.0,9831000.0,1548518307.786,605894016.0,1299090944.0,0.007900001,0.0651,0.00291,0.8389251437765565,0.036,,0.019830028890369,3.167988615516111,6.916657637783646,4.44320189638876,50.42857,0.3156577,4.443,1184610944.0,266612000.0,251670000.0,0.114,0.07,11.183,Yahoo Finance,3.5299999713897705,2905890.0931147737,50.42857101985386,0.3156576921568247,4.44320189638876,0.5148713722957295,0.07443933172044545,2.600021484404303,-0.20495497164483578,-0.18850573591266795,,0.9386799892173888,0.865397267344186,0.3751660790032053,-0.28601694166129465,251,2026-08-07 00:00:00+00:00,general,13.793103448275861,19.310344827586206,15.172413793103448,63.44827586206897,27.93103448275862,1.0,38.62068965517241,,38.62068965517241,0.5,15.862068965517242,95.17241379310344,90.3448275862069,86.80555555555556,72.04621647509579,1.0,18.620689655172416,41.37931034482759,,28.965517241379313,34.48275862068966,30.862068965517246,0.8,40.689655172413794,55.86206896551724,48.275862068965516,1.0,6.982758620689655,7.724137931034483,14.40924329501916,6.172413793103449,7.241379310344827,42.52993295019157,0.86,True,True,True,5,OK,NAO_PRIORIZAR,3.3961939407507784,3.5299999713897705,5.0,False,AGUARDAR
KEPL3,,Kepler Weber S.A.,Industrials,Farm & Heavy Construction Machinery,1058604224.0,1451128960.0,198270000.0,147846000.0,791440949.7679999,375759008.0,336063008.0,0.19634001,0.06931,0.10188,0.4246217081621974,-0.11,-0.33,0.1391162028321471,0.7476267709596044,1.3707946058601783,5.141280072628234,7.1882353,1.3375658,5.141,1019361600.0,198270000.0,-2319500.0,0.046,0.85,4.568,Yahoo Finance,6.110000133514404,5673573.007311026,7.1882354511934174,1.337565703483889,5.141280072628234,-0.002191092711906655,-0.0015984106608967407,-0.200211832349826,-0.18533331553141275,-0.3950495145797913,,0.9455277241337613,0.7416498240957934,0.3511159353595377,-0.41626794105544285,251,2026-08-07 00:00:00+00:00,general,77.77777777777779,18.51851851851852,70.37037037037037,77.77777777777777,61.111111111111114,1.0,3.7037037037037033,16.666666666666664,10.185185185185183,1.0,88.88888888888889,59.25925925925925,51.85185185185185,62.96296296296296,65.74074074074073,1.0,33.33333333333333,11.11111111111111,,29.629629629629626,11.11111111111111,21.296296296296298,0.8,48.14814814814815,33.33333333333333,40.74074074074074,1.0,15.277777777777779,2.0370370370370368,13.148148148148147,4.2592592592592595,6.111111111111111,40.83333333333333,0.96,True,True,True,5,OK,NAO_PRIORIZAR,5.89324510505541,6.110000133514404,5.0,False,AGUARDAR
ECOR3,,EcoRodovias Infraestrutura e Logística S.A.,Industrials,Infrastructure Operations,4611969024.0,11891030016.0,5384382976.0,546745024.0,4065906065.97,4889879040.0,29215342592.0,0.12307,0.33336,0.04593,7.18544455232763,0.087,-0.899,0.1191553553480796,0.8815987334599955,2.5782978927483797,5.437432088040239,8.392405,1.1343029,5.437,29277216768.0,5384382976.0,-2546547712.0,,0.79,5.845,Yahoo Finance,6.630000114440918,32878214.76751328,8.392405208153061,1.134302842504862,5.437432088040239,-0.5521606278680852,-0.21415703337503036,4.5177810828885585,-0.19736807773364162,-0.3595386248272303,,0.9209612585620454,0.7546623407947356,0.41695293131388267,-0.43525820755303246,251,2026-08-07 00:00:00+00:00,general,51.85185185185185,85.18518518518519,44.44444444444444,3.7037037037037095,46.29629629629629,1.0,62.96296296296296,5.555555555555555,34.25925925925926,1.0,77.77777777777779,74.07407407407408,81.48148148148148,51.851851851851855,71.29629629629629,1.0,22.22222222222222,18.51851851851852,,25.925925925925924,25.925925925925924,23.148148148148145,0.8,22.222222222222214,22.22222222222222,22.222222222222218,1.0,11.574074074074073,6.851851851851852,14.25925925925926,4.629629629629629,3.3333333333333326,40.648148148148145,0.96,True,True,True,5,OK,NAO_PRIORIZAR,6.350695578573209,6.630000114440918,5.0,False,AGUARDAR
ARML3,,"Armac Locação, Logística e Serviços S.A.",Industrials,Rental & Leasing Services,1230014336.0,1898904064.0,655456000.0,50588000.0,1277828997.896,1033849024.0,3194034944.0,0.0558,0.15697,0.02664,2.49957932497941,0.025,,0.0394366226066258,1.0388732447275573,1.5438064487729677,5.2973537079529365,25.357141,0.96258134,5.297,3472182272.0,655456000.0,116820376.0,0.096,0.14,3.688,Yahoo Finance,3.549999952316284,3209827.123552163,25.357142516544883,0.962581331972962,5.2973537079529365,0.09497480848873618,0.061519893613751306,3.2956993604452474,-0.14868108216647358,-0.22319478797180925,,1.1084743472471024,0.8587029297309606,0.5485531185208854,-0.5429497733593788,251,2026-08-07 00:00:00+00:00,general,25.925925925925924,59.25925925925925,29.629629629629626,22.222222222222214,34.25925925925925,1.0,37.03703703703704,,37.03703703703704,0.5,40.74074074074074,81.48148148148148,62.96296296296296,55.55555555555556,60.18518518518519,1.0,48.148148148148145,48.148148148148145,,85.18518518518519,37.03703703703704,54.629629629629626,0.8,14.81481481481481,7.4074074074074066,11.111111111111107,1.0,8.564814814814813,7.407407407407408,12.037037037037038,10.925925925925926,1.666666666666666,40.60185185185185,0.86,True,True,True,5,OK,NAO_PRIORIZAR,3.3532455506472303,3.549999952316284,5.0,False,AGUARDAR
EZTC3,,EZTEC Empreendimentos e Participações S.A.,Real Estate,Real Estate - Development,2984383232.0,1437549952.0,333572000.0,531142016.0,5150279772.363,1793574016.0,1816470016.0,0.10551,0.13019,0.36948,0.3526934644885486,-0.161,-0.225,0.1951672681071312,1.7257434675432524,0.4816908018333216,9.26386512057367,5.12381,0.5794604,9.264,3090166016.0,333572000.0,451775872.0,0.441,2.1,18.569,Yahoo Finance,10.760000228881836,19150558.74069532,5.123809632800874,0.5794604033002227,9.26386512057367,0.15137997933906097,0.3142679469130545,0.06863885458012063,-0.15879067582730966,-0.29772092327280975,,0.8671824792406131,0.7770644106527798,0.3685015812352305,-0.3428160103745188,251,2026-08-07 00:00:00+00:00,general,29.411764705882355,35.294117647058826,82.35294117647058,94.11764705882354,60.294117647058826,1.0,5.88235294117647,31.25,18.566176470588236,1.0,52.94117647058824,76.47058823529412,23.52941176470588,17.64705882352942,42.64705882352941,1.0,29.411764705882355,35.294117647058826,,11.76470588235294,35.294117647058826,27.94117647058824,0.8,52.94117647058824,41.17647058823529,47.05882352941177,1.0,15.073529411764707,3.713235294117647,8.529411764705882,5.5882352941176485,7.058823529411765,39.96323529411765,0.96,True,True,True,5,OK,NAO_PRIORIZAR,10.35938352110756,10.760000228881836,5.0,False,AGUARDAR
RAPT4,,Randoncorp S.A.,Industrials,Farm & Heavy Construction Machinery,1739951872.0,13035799552.0,1764390016.0,-290856992.0,1986447755.362,4109976064.0,10078505984.0,-0.025209999,0.09082,-0.0223,5.073632546738359,-0.034,,-0.1671638145172788,1.7863726916492078,7.492046051259974,5.217723907138681,,0.5597936,5.218,9206099968.0,1764390016.0,1554281216.0,0.139,-0.83,8.914,Yahoo Finance,4.989999771118164,12086569.528945288,,0.5597935574509945,5.217723907138681,0.8932897748564852,0.11923175174640795,3.3827724402630035,-0.04952385312034968,-0.21044309563580088,,1.0401033368220687,0.8922105484856526,0.4109328654424615,-0.3767908463114904,251,2026-08-07 00:00:00+00:00,general,14.814814814814813,29.629629629629626,14.814814814814813,18.51851851851852,19.444444444444443,1.0,18.51851851851852,,18.51851851851852,0.5,11.11111111111111,100.0,96.29629629629629,59.25925925925926,66.66666666666666,1.0,62.96296296296296,51.85185185185185,,77.77777777777779,55.55555555555556,62.03703703703704,0.8,29.629629629629633,40.74074074074074,35.18518518518519,1.0,4.861111111111111,3.703703703703704,13.333333333333332,12.407407407407408,5.277777777777779,39.583333333333336,0.86,True,True,True,5,OK,NAO_PRIORIZAR,4.782819296550173,4.989999771118164,5.0,False,AGUARDAR
MBRF3,,MBRF Global Foods Company S.A.,Consumer Defensive,Packaged Foods,22218008576.0,163936059392.0,10916126720.0,381580000.0,11270765690.456,23031398400.0,73307488256.0,0.01812,0.03494,0.00233,6.504215442796068,-0.001,-0.219,0.0205351593963714,0.5072806954534258,7.378521744252296,6.90772550064351,48.696968,1.9712952,6.908,75405606912.0,10916126720.0,2507480064.0,0.016,0.33,8.152,Yahoo Finance,16.06999969482422,115794096.93435669,48.6969687721946,1.9712953501992418,6.90772550064351,0.11285800234628553,0.015295476012413921,4.605671145598427,-0.045724492326999266,-0.1506342690262814,,0.9970095728969023,0.8836588892922369,0.5602381579226822,-0.4723837130726707,251,2026-08-07 00:00:00+00:00,general,20.0,13.333333333333334,13.333333333333334,6.666666666666671,13.333333333333336,1.0,33.33333333333333,46.15384615384615,39.74358974358974,1.0,20.0,20.0,93.33333333333333,26.66666666666667,40.0,1.0,93.33333333333333,73.33333333333333,,86.66666666666667,66.66666666666666,80.0,0.8,6.666666666666671,46.666666666666664,26.666666666666668,1.0,3.333333333333334,7.948717948717948,8.0,16.0,4.0,39.282051282051285,0.96,True,True,True,5,OK,NAO_PRIORIZAR,15.160367181266752,16.06999969482422,5.0,False,AGUARDAR
PGMN3,,Empreendimentos Pague Menos S.A.,Healthcare,Pharmaceutical Retailers,2498912256.0,15637429248.0,1020065984.0,316182016.0,3422141561.52,111200000.0,3487200000.0,0.101940006,0.05678,0.02022,1.0190110307567473,0.08,0.137,0.1440922190201729,1.3694523655851691,6.257694407018027,5.764304878536171,6.94,0.7302189,5.764,5879971328.0,1020065984.0,-88265624.0,0.016,0.5,4.752,Yahoo Finance,3.4700000286102295,16635486.653826633,6.940000057220459,0.7302188612395264,5.764304878536171,-0.03532161795119868,-0.005644509887153543,3.3095898235540027,-0.3087649319134478,-0.4710365763905855,,0.9490208993276054,0.6739616215639601,0.4393895085884095,-0.5848806193267286,251,2026-08-07 00:00:00+00:00,general,22.22222222222222,22.22222222222222,22.22222222222222,55.55555555555556,30.555555555555554,1.0,22.22222222222222,62.5,42.361111111111114,1.0,100.0,88.88888888888889,100.0,66.66666666666667,88.8888888888889,1.0,11.11111111111111,11.11111111111111,,22.22222222222222,11.11111111111111,13.88888888888889,0.8,22.222222222222214,11.11111111111111,16.666666666666664,1.0,7.638888888888888,8.472222222222223,17.777777777777782,2.777777777777778,2.4999999999999996,39.16666666666667,0.96,True,True,True,5,OK,NAO_PRIORIZAR,3.315951844732325,3.4700000286102295,5.0,False,AGUARDAR
FESA4,,Cia de Ferro Ligas da Bahia S.A. - FERBASA,Basic Materials,Steel,1924767872.0,2290977024.0,114080000.0,161674000.0,2142976706.0,997934976.0,396638016.0,0.04873,-0.025409998,0.07057,0.1850874136379903,-0.079,,0.0792253535074886,1.705105717407032,1.190261463383362,11.616593548387096,12.622222,0.5864739,11.617,1325220992.0,114080000.0,119448376.0,0.249,0.45,9.685,Yahoo Finance,5.679999828338623,4289630.537025133,12.622221840752495,0.5864739110313498,11.616593548387097,0.06205858781084226,0.052138618043163755,-5.270835904628331,-0.21870703669317693,-0.3189448771681225,,0.9430516140641042,0.8107466335359125,0.3325018817853294,-0.3463751320356119,251,2026-08-07 00:00:00+00:00,general,57.89473684210527,5.263157894736842,84.21052631578947,89.47368421052632,59.210526315789465,1.0,10.526315789473683,,10.526315789473683,0.5,78.94736842105263,68.42105263157895,42.10526315789473,10.526315789473685,50.0,1.0,26.31578947368421,21.052631578947366,,36.84210526315789,26.31578947368421,27.631578947368418,0.8,52.631578947368425,36.84210526315789,44.73684210526316,1.0,14.802631578947366,2.1052631578947367,10.0,5.526315789473684,6.7105263157894735,39.14473684210526,0.86,True,True,True,5,OK,NAO_PRIORIZAR,5.489181603456458,5.679999828338623,5.0,False,AGUARDAR
TUPY3,,Tupy S.A.,Industrials,Metal Fabrication,1863974528.0,9363995648.0,491328992.0,-773241024.0,2503388490.228,2036770944.0,3941316096.0,-0.28198,0.02473,-0.08258,1.574392512941944,-0.058,,-0.4148345443484515,1.3430379464627469,5.02367146510706,7.691525437196264,,0.7445806,7.692,3779069440.0,491328992.0,943854656.0,0.024,-5.61,19.098,Yahoo Finance,14.220000267028809,11637103.11852614,,0.7445805983364127,7.6915254371962645,0.5063667136120864,0.10079614424015589,3.8763133928803453,-0.013185259014240946,0.19495804393858207,,0.9670838001180156,1.0735559633868363,0.41364941177519093,-0.33294116749482994,251,2026-08-07 00:00:00+00:00,general,7.4074074074074066,3.7037037037037033,7.4074074074074066,51.851851851851855,17.592592592592595,1.0,14.814814814814813,,14.814814814814813,0.5,7.4074074074074066,92.5925925925926,88.88888888888889,25.925925925925924,53.7037037037037,1.0,70.37037037037037,96.29629629629629,,40.74074074074074,85.18518518518519,73.14814814814815,0.8,25.925925925925924,51.85185185185185,38.888888888888886,1.0,4.398148148148149,2.962962962962963,10.74074074074074,14.629629629629632,5.833333333333333,38.56481481481482,0.86,True,True,True,5,OK,NAO_PRIORIZAR,13.625695194663612,14.220000267028809,5.0,False,AGUARDAR
NATU3,,Natura Cosméticos S.A.,Consumer Defensive,Household & Personal Products,11378661376.0,21733810176.0,1899744000.0,-12284000.0,12462932480.982,2366683904.0,6856588800.0,-0.00089,0.05633,-0.10705,0.5501585449863357,-0.019,,-0.0010795645985132,1.0952898920186551,1.9100498255305491,8.352768642511833,,0.9130003,8.353,15868122112.0,1899744000.0,-9556000.0,0.513,-0.17,9.069,Yahoo Finance,8.279999732971191,92613439.21322982,,0.913000301353092,8.352768642511833,-0.0008398175922657847,-0.00043968360460571273,2.363426280593596,-0.21142859685988658,-0.05263158469031881,,0.9718537587742796,0.9384403241312579,0.4816828411168572,-0.3056074803006088,251,2026-08-07 00:00:00+00:00,general,6.666666666666667,33.33333333333333,6.666666666666667,73.33333333333333,29.999999999999996,1.0,20.0,,20.0,0.5,6.666666666666667,53.333333333333336,53.333333333333336,6.666666666666671,30.000000000000004,1.0,40.0,80.0,,60.0,80.0,65.0,0.8,26.66666666666667,80.0,53.333333333333336,1.0,7.499999999999999,4.0,6.000000000000001,13.0,8.0,38.5,0.86,True,True,True,5,OK,NAO_PRIORIZAR,7.877033254609666,8.279999732971191,5.0,False,AGUARDAR
